小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,AS了,CD一,VC是,PU“,PU”,PN他,AD不,P在,AD就,M个,DT这,AD也,PU！,AD都,VE有,PN我,PN你,SP了,NN人,PN自己,AS着,PU？,CD三,PU：,AD还,VV能,CC和,DEV的,LC中,VV看,CD两,DT这个,PU…,VV会,LC上,LC里,PN这,NN余晖,VV说,VV要,VV藏,PU、,LC后,AD又,NR唐,AD但,SP的,BA把,VV让,P从,M种,VV到,AD已经,P对,SB被,NR彭怿辰,AD很,VV可以,AD才,AD再,DT那,CD九,VV来,M次,NN世界,AD不过,PN他们,VV去,VV起来,DT什么,AD却,SP啊,VV祝,AD只,VE没有,NT现在,NN表演,SP吧,NN衡逆,VV想,NN演员,JJ小,CD几,LB被,AD没,M年,NN弟子,AD还是,JJ大,VV出,VV知道,AD突然,VA好,NR李思敏,VV出来,VV宗,AD就是,AD一,P向,P因为,NN异兽,NR安泰,DT这些,AS过,VV给,LC下,DT那个,CS虽然,SP吗,AD最,VV发现,NN时候,AD怎么,AD一下,AD更,P和,VV丧尸,NT17号,VV开始,VV衡逆,VV说道,NN时间,AD而,AD没有,NR周帆,AD太,DEG之,NN和尚,CD一些,NN剧情,AD然后,PN她,AD那,VV可,LC之后,NN眼,AD这么,P给,NN身体,DEV地,NN电影,AD有些,PN你们,VV走,VV想到,VE没,BA将,LC时,AD连,M天,NR张兴平,NN手,OD第一,PN这里,VV应该,VV见,M声,SP呢,NR邱启明,NN丧尸,VV叫,M只,DT其他,VV道,MSP而,M句,P比,DT那些,NN铜,PN什么,JJ老,AD而且,NN演技,NN符箓,NN东西,NN主角,NN导演,NN角色,NN门,VV看到,PN那,AD所以,VV过来,NN身上,AD只是,NN心里,CD四,AD快,AD但是,AD一直,CS如果,CD多,AD多,MSP所,VE无,NN生命,class,
幻想乡的人类,1.44954128440366,4.56356487549148,0.402359108781127,4.09960681520314,2.47968545216251,0.162516382699868,5.66448230668414,0.184796854521625,0.327653997378768,0.82699868938401,2.02228047182175,0.204456094364351,5.10222804718217,0.720838794233289,1526.0,5048.0,3.3079947575360418,1.0,幻想乡的人类,0.06938,0.034775,0.014734,0.01146,0.02992,0.014226,0.009823,0.030089,0.029694,0.005137,0.008694,0.004347,0.009089,0.008186,0.001976,0.004911,0.00175,0.002992,0.002936,0.012645,0.01067,0.006379,0.004121,0.001863,0.004234,0.005419,0.00096,0.029468,0.002823,0.001976,0.002879,0.001355,0.000847,0.002879,0.001976,0.001581,0.007,0.00096,0.00096,0.001355,0.001581,0.0,0.003331,0.002597,0.0,0.000565,0.000226,0.001468,0.0,0.000113,0.001524,0.005645,0.000903,0.001694,0.000734,0.001581,0.000169,0.000452,0.001129,0.0,0.00175,5.6e-05,0.000169,0.000282,0.001298,0.0,0.001694,0.000621,0.000113,0.000452,0.000452,0.003048,0.000282,0.001129,0.00079,0.006379,0.0,0.000339,0.000621,0.002427,0.0,0.003105,0.0,0.002823,0.0,0.001863,0.000452,0.001016,0.001355,0.000226,0.0,0.001242,0.001073,5.6e-05,0.001298,0.000226,0.001242,0.0,5.6e-05,0.0,0.000903,0.001186,0.000508,0.000903,0.000395,0.0,0.000113,0.000282,0.001637,0.000452,0.001298,5.6e-05,0.002315,0.00079,0.000508,0.001355,0.001919,0.001186,0.000226,0.001242,0.0,0.0,0.000226,0.0,0.000339,0.000508,0.000395,0.001073,0.0,0.000621,0.000847,0.0,0.000282,5.6e-05,0.012815,0.003105,0.000621,5.6e-05,0.001073,0.000395,0.000847,0.001355,0.000169,0.000508,0.000113,0.0,0.00096,0.001073,0.000226,0.000734,0.000226,5.6e-05,0.000339,0.000565,0.0,0.002032,0.000395,0.000621,0.000395,0.000282,0.000169,0.001637,0.0,0.0,0.001806,0.00079,0.0,0.000621,0.000169,0.000395,0.000339,0.000113,5.6e-05,0.001976,5.6e-05,0.000339,0.0,0.0,0.001129,0.000282,0.0,0.0,0.000508,0.001694,0.000282,0.000508,0.000339,0.000169,0.000339,5.6e-05,0.000226,5.6e-05,0.000113,0.000339,0.000169,5.6e-05,0.000339,0.0,0.000282,0.0,unsucc,
浣熊的终极进化,1.52456839309428,4.31208499335989,0.134130146082337,3.87782204515272,1.95484727755644,0.134130146082337,4.00796812749004,0.0119521912350597,0.318725099601593,0.723771580345285,2.11155378486055,0.183266932270916,3.5285524568393,0.942895086321381,753.0,2169.0,2.8804780876494025,0.0,浣熊的终极进化,0.089651,0.038575,0.023131,0.025605,0.016981,0.016312,0.013371,0.009761,0.00956,0.009025,0.011231,0.004947,0.006685,0.010429,0.004279,0.006685,0.006217,0.004813,0.005281,0.022396,0.00702,0.00361,0.001805,0.002607,0.003276,0.005281,0.001671,0.003878,0.00361,0.003543,0.001738,0.002741,0.001471,0.001805,0.002006,0.002407,0.007956,0.001337,0.00234,0.00127,0.002407,0.0,0.001137,0.002006,0.0,0.000936,0.002006,0.002139,0.0,0.000267,0.002273,0.002607,0.001738,0.001203,0.000669,0.002474,6.7e-05,0.000669,0.001337,0.0,0.001604,0.00107,0.001404,0.001337,0.002139,0.000201,0.001337,0.00127,0.000134,0.001805,0.001203,0.001404,0.000201,0.000802,0.001337,0.000735,0.0,0.001738,0.000468,0.002206,0.0,0.000869,0.0,0.001203,0.0,0.002607,0.001604,0.001137,0.001604,0.000468,6.7e-05,0.001404,0.001604,0.000334,6.7e-05,0.000334,0.000535,0.0,0.000334,0.0,0.001003,0.001137,0.000334,0.001003,6.7e-05,0.0,0.000267,0.001003,0.000669,0.000535,0.000669,0.000936,0.000535,0.000602,6.7e-05,0.002006,0.001404,0.000401,0.001137,0.000936,0.0,0.0,0.000134,0.0,0.001137,0.000869,0.000468,0.000468,0.0,0.000334,0.000201,0.000602,0.000267,0.0,0.000602,0.001538,0.000735,0.00107,0.0,0.000401,0.000735,0.000936,0.000201,0.0,0.0,6.7e-05,6.7e-05,0.000401,0.000535,0.000468,6.7e-05,0.000267,0.000602,0.000936,0.0,0.000401,0.000267,0.000468,0.000267,0.000602,0.001003,0.000735,0.0,0.0,0.000802,0.001003,0.000334,0.000535,0.000401,0.000201,0.000735,0.000869,0.0,0.001003,0.000334,0.000468,0.0,0.0,0.000267,0.0,0.0,6.7e-05,0.000267,0.000735,0.000669,0.000669,0.000401,0.000201,0.00107,0.000134,0.000936,0.000468,0.000267,0.000334,0.000602,0.000134,0.000735,0.000267,0.000201,0.000267,succ,
回猫之我是灰球酱,1.17391304347826,5.81270903010033,0.244147157190635,5.2876254180602,2.42474916387959,0.0953177257525083,4.74080267558528,0.0351170568561872,0.555183946488294,0.642140468227424,2.60535117056856,0.185618729096989,3.96822742474916,0.839464882943143,598.0,1880.0,3.1438127090301005,0.0,回猫之我是灰球酱,0.086131,0.029801,0.020341,0.018848,0.019559,0.015861,0.008962,0.013442,0.0133,0.013087,0.008179,0.006686,0.008037,0.005334,0.002845,0.007539,0.007895,0.002774,0.003627,0.00256,0.002845,0.004979,0.001849,0.004979,0.005334,0.004694,0.001067,0.003841,0.002774,0.002418,0.003414,0.000498,0.000711,0.002916,0.001991,0.000925,0.004552,0.00192,0.004054,0.003129,0.002347,0.0,0.001351,0.002632,0.000142,0.000853,0.001138,0.004267,0.0,0.001351,0.001422,0.003272,0.000782,0.002063,0.000853,0.00128,0.000142,0.00128,0.00128,0.0,0.00064,0.000427,0.001494,0.000711,0.000853,0.0,0.001565,0.001565,7.1e-05,0.001209,0.001067,0.002703,0.000853,0.000711,0.001138,0.001494,0.0,0.001778,0.000284,0.000569,0.0,0.000925,0.0,0.001209,0.0,0.006757,0.002276,0.000853,0.001138,0.000427,0.001138,0.001067,0.001351,0.000498,7.1e-05,0.000853,0.000782,0.001067,0.000498,0.0,0.000284,0.00128,0.000569,0.000996,0.0,0.0,0.000356,0.000498,0.000284,0.000569,0.000284,0.000996,0.000996,0.000356,0.000142,0.001707,0.000356,0.001138,0.00064,0.000853,0.0,0.0,0.000569,0.0,7.1e-05,0.000356,0.000711,0.00064,7.1e-05,0.000996,0.000356,0.0,0.000427,0.0,0.001778,0.000213,0.000213,0.000427,0.000213,0.00064,0.000427,0.001138,0.000213,0.006828,0.0,0.000356,0.00064,0.000996,0.000142,0.000284,0.000284,0.000213,7.1e-05,0.000711,0.0,0.000427,0.000284,0.000427,7.1e-05,0.000498,0.000782,0.000284,0.0,0.0,0.000996,0.002987,0.000284,0.000356,0.000356,0.000284,0.000356,7.1e-05,0.0,0.000427,0.0,0.000498,0.0,0.0,7.1e-05,0.0,0.0,7.1e-05,0.000782,0.000284,0.000284,0.000925,0.000427,0.000213,0.000498,0.000356,0.00064,0.000142,0.000427,0.000569,0.000356,0.000213,0.000142,7.1e-05,7.1e-05,0.0,succ,
活在霍格沃茨,2.26545454545454,7.00363636363636,0.432727272727272,7.5690909090909,3.93636363636363,0.318181818181818,5.39090909090909,0.0545454545454545,0.79090909090909,1.41636363636363,3.97454545454545,0.283636363636363,4.18,1.11090909090909,550.0,1935.0,3.518181818181818,0.0,活在霍格沃茨,0.072144,0.026792,0.036229,0.023384,0.020553,0.016306,0.016515,0.008179,0.008127,0.007812,0.007865,0.011063,0.005033,0.006973,0.010696,0.008494,0.000262,0.005033,0.002989,0.003827,0.00409,0.00388,0.006292,0.003985,0.003093,0.002412,0.001783,0.000157,0.002464,0.002097,0.002359,0.00152,0.000786,0.001311,0.002989,0.001887,0.001258,0.002045,0.003827,0.000891,0.00215,0.0,0.001992,0.002622,5.2e-05,0.000315,5.2e-05,0.001153,0.0,0.001992,0.002464,0.000839,0.001625,0.000682,0.003565,0.002464,0.000262,0.000682,0.001153,0.0,0.001835,0.000682,0.001153,0.001049,0.002622,0.0,0.001468,0.002674,0.00152,0.002884,0.002307,0.000996,0.000367,0.001468,0.003251,0.000996,0.0,0.001992,0.000315,0.000629,0.0,0.000629,0.0,0.000367,0.0,0.000367,0.000786,0.001153,0.000682,0.002307,0.0,0.001311,0.001363,0.000734,0.00021,0.000157,0.000472,0.000262,0.000734,0.0,0.000629,0.000367,0.0,0.000105,5.2e-05,0.0,0.001835,0.001573,0.000262,0.001101,0.000996,0.001258,0.000524,0.000682,0.000105,0.000105,0.000472,5.2e-05,0.000577,0.000419,0.0,0.0,0.000157,0.0,0.000577,0.000105,0.002989,0.000682,0.0,0.000315,0.000839,0.0,0.000629,0.0,0.000262,0.0,0.000472,0.000682,0.003303,0.000315,0.000105,0.000472,0.000262,0.000419,0.000105,0.000996,0.00409,0.000629,0.000262,0.000315,0.00173,0.000105,0.000577,0.000786,0.000105,0.000157,5.2e-05,0.001625,0.000419,0.000786,0.000105,0.000891,0.0,0.0,0.000419,0.000734,0.00021,0.0,0.001049,0.000315,0.000734,0.000839,0.0,0.000367,0.000105,0.001992,0.0,0.0,0.00152,0.0,0.0,0.0,0.000157,0.000682,0.000472,0.001258,0.000262,0.000262,0.000629,5.2e-05,0.000262,0.00021,0.001992,0.000367,0.000262,0.000105,0.000786,0.002254,5.2e-05,0.000157,succ,
火影忍者之小强,1.25,3.37241887905604,0.530235988200589,3.02286135693215,1.52507374631268,0.121681415929203,4.03097345132743,0.0243362831858407,0.221238938053097,0.529498525073746,1.55014749262536,0.101032448377581,3.63938053097345,0.528761061946902,2712.0,7024.0,2.589970501474926,1.0,火影忍者之小强,0.089071,0.051208,0.018983,0.017173,0.020069,0.017949,0.014586,0.024207,0.019035,0.014431,0.008328,0.005069,0.004293,0.008638,0.003259,0.005793,0.004086,0.002121,0.004655,0.012,0.008328,0.005586,0.011017,0.002276,0.00269,0.009052,0.000724,0.009311,0.002172,0.002017,0.0015,0.002845,0.000983,0.003724,0.0015,0.001241,0.0,0.003052,0.00181,0.000672,0.002483,5.2e-05,0.002379,0.001552,0.0,0.000983,0.000155,0.001138,0.0,0.001138,0.002483,0.00031,0.002483,0.000983,0.001293,0.001138,0.002017,0.001138,0.000983,0.0,0.005017,0.00031,0.000931,0.00031,0.001914,0.0,0.001241,0.001759,5.2e-05,0.001241,0.001241,0.002172,0.000155,0.00181,0.002793,0.001397,0.0,0.002276,0.000155,0.000983,0.0,0.003362,0.0,0.002017,0.0,0.000569,0.000828,0.00031,0.000724,0.000207,0.0,0.000983,0.000931,0.000414,0.000207,0.000569,0.000724,0.000724,0.000155,5.2e-05,0.000828,0.00119,0.001552,0.001862,0.0,0.0,0.000103,0.000828,0.000259,0.000259,0.000931,0.000155,5.2e-05,0.000776,5.2e-05,0.001241,0.000983,0.001035,0.000362,0.000569,0.0,0.0,5.2e-05,0.0,0.002379,0.000621,0.000672,0.000724,0.0,0.000414,0.000621,0.0,0.000517,0.0,0.002586,0.001293,0.000466,0.00031,0.00181,0.000983,0.000879,0.000259,0.000207,0.000155,0.0,0.0015,0.000362,0.000466,0.000569,0.000155,0.000983,0.000207,0.000103,0.000414,0.0,0.001138,0.000776,0.000879,0.000724,0.000776,0.002328,0.0015,0.0,0.0,0.000569,5.2e-05,0.000207,0.002172,0.000414,0.00031,0.00031,0.00031,0.0,0.003104,0.0,0.000155,0.0,0.0,0.000517,5.2e-05,0.0,0.0,0.000569,0.000466,0.000466,5.2e-05,0.000155,0.000207,0.000362,0.00031,0.000155,0.000207,0.001138,0.000414,0.000621,0.000207,0.000569,0.000414,0.000931,0.0,unsucc,
火影之暗晓,1.79503105590062,5.63602484472049,0.679503105590062,4.56149068322981,2.34534161490683,0.249689440993788,4.63726708074534,0.0149068322981366,0.383850931677018,0.771428571428571,2.75031055900621,0.195031055900621,4.07329192546583,1.06459627329192,805.0,2605.0,3.2360248447204967,0.0,火影之暗晓,0.086866,0.03225,0.017061,0.016801,0.023615,0.014356,0.020234,0.015657,0.015397,0.00515,0.012744,0.004525,0.004837,0.008166,0.008583,0.007906,0.005514,0.006034,0.005098,0.007022,0.007906,0.00541,0.00671,5.2e-05,0.004161,0.003953,0.000884,0.005514,0.003537,0.001612,0.002601,0.0013,0.000884,0.002081,0.002029,0.001508,0.000728,0.003589,0.000676,0.003745,0.003641,0.0,0.003693,0.003485,0.0,0.000884,0.001404,0.003641,0.0,0.003225,0.002549,0.00052,0.002601,0.000988,0.000572,0.000728,0.000208,0.001144,0.00156,0.0,0.001873,0.000572,0.001508,0.001925,0.003537,0.0,0.001352,0.001404,0.000208,0.000468,0.001404,0.002757,0.000364,0.002497,0.001404,0.001977,0.0,0.000728,0.000884,0.001821,0.0,0.001769,0.0,0.002081,0.0,0.000572,0.002965,0.001248,0.001873,0.000208,0.0,0.000988,0.001248,0.000468,0.002757,0.00156,0.001508,0.00026,0.000468,0.0,0.00078,0.000468,0.000312,0.000104,0.0,0.0,0.001144,0.000936,0.000728,0.000208,0.000468,0.000416,0.000676,0.00104,0.000104,5.2e-05,0.000156,0.000468,0.001717,0.001352,0.0,0.0,0.000208,0.0,0.002185,5.2e-05,0.0013,0.00078,0.0,0.0013,0.000156,5.2e-05,0.000832,0.0,0.000728,0.001508,0.002185,0.000676,0.00052,0.000884,5.2e-05,0.000572,5.2e-05,0.000104,5.2e-05,0.001144,0.000988,0.000728,0.00026,0.000884,0.001144,0.000312,0.000364,0.00078,0.0,0.000988,5.2e-05,0.000936,5.2e-05,0.002289,0.000468,0.000936,0.0,0.0,0.000936,0.000208,0.00078,0.000884,0.00078,0.001144,0.000416,0.000312,0.0,0.001352,5.2e-05,0.00104,0.0,0.0,0.00052,0.000104,0.0,0.0,0.000156,0.0013,0.000676,0.00052,0.000208,5.2e-05,0.000728,0.000208,0.000572,0.00026,5.2e-05,0.000468,0.000728,0.00026,0.000676,0.000312,0.000468,0.0,succ,
火影之超级杂货铺,1.52597402597402,4.73214285714285,0.0714285714285714,3.5551948051948,2.36850649350649,0.167207792207792,4.06980519480519,0.0357142857142857,0.319805194805194,0.529220779220779,2.42532467532467,0.266233766233766,3.56006493506493,0.813311688311688,616.0,1620.0,2.6298701298701297,0.0,火影之超级杂货铺,0.075805,0.033135,0.021216,0.022487,0.018832,0.012157,0.015097,0.018037,0.017878,0.007946,0.010489,0.004529,0.007708,0.005959,0.005006,0.02495,0.008899,0.003973,0.00294,0.011363,0.008899,0.005721,0.002622,7.9e-05,0.007231,0.006834,0.001192,0.003814,0.002622,0.002384,0.004211,0.005403,0.002304,0.003973,0.003019,0.001907,0.005721,0.003496,0.001351,0.001192,0.001986,0.0,0.002781,0.001986,0.001033,0.000159,0.001748,0.001192,0.0,0.001351,0.001986,0.001271,0.002543,0.001033,0.001192,0.001907,7.9e-05,0.003417,0.001351,0.0,0.002225,0.000715,0.001033,0.001033,0.000715,0.000159,0.001112,0.001748,0.000318,0.000874,0.000318,0.002225,0.000397,0.002066,0.000874,0.005642,0.0,0.000954,0.000795,0.001192,7.9e-05,0.002066,0.0,0.002543,0.0,0.000318,0.001748,0.000556,0.00143,0.000636,0.0,0.000715,0.001112,0.001112,0.00151,0.000397,0.001192,0.0,0.001033,0.0,0.00151,0.000954,0.000636,0.00143,0.0,0.0,7.9e-05,0.000556,0.000954,0.000636,0.000636,0.001033,0.00151,0.000636,0.000238,0.000954,0.000636,0.000954,0.000795,0.001748,0.0,0.0,0.000397,0.0,0.002781,0.000556,0.002066,0.00143,0.0,0.000954,0.0,0.0,0.000318,0.000159,0.00143,0.000636,0.000477,0.000715,0.000795,0.000477,7.9e-05,0.000795,7.9e-05,0.000238,0.0,0.000874,0.000238,0.001192,0.001192,0.000954,0.000159,0.000556,0.000397,0.00143,0.0,0.004052,0.000238,0.000636,0.000159,0.000477,0.000397,0.000954,0.0,0.0,0.000636,0.000238,0.000477,0.001986,0.000318,0.000477,0.000477,0.000238,0.0,0.001828,7.9e-05,0.000556,0.0,0.0,0.000954,0.000159,0.0,0.0,0.000238,0.001112,0.000795,0.00143,0.000159,7.9e-05,0.000795,0.000477,0.000636,0.000318,0.000795,0.000238,0.00143,0.000238,0.000397,0.000397,0.000159,7.9e-05,succ,
火影之朝佚千名,0.947454844006568,4.44170771756978,0.364532019704433,4.02627257799671,1.97372742200328,0.1871921182266,4.30377668308702,0.0114942528735632,0.387520525451559,1.22988505747126,2.46305418719211,0.142857142857142,3.311986863711,0.766830870279146,609.0,1714.0,2.8144499178981937,0.0,火影之朝佚千名,0.080135,0.035632,0.031656,0.021563,0.013305,0.014452,0.013687,0.008946,0.009329,0.001912,0.00757,0.008335,0.007723,0.007341,0.005505,0.008105,0.00864,0.005811,0.004358,0.002753,0.002217,0.002982,0.005658,0.005047,0.002982,0.001759,0.001529,0.001529,0.002982,0.003441,0.001912,0.002753,0.004358,0.001912,0.003594,0.001682,0.002294,0.004664,0.0013,0.001835,0.001606,0.0,0.000918,0.001835,0.000688,0.00237,0.001529,0.001071,0.0,0.002523,0.000994,0.000459,0.001759,0.001223,0.001606,0.001682,0.002217,0.002523,0.001147,0.0,0.003212,0.000382,0.001453,0.001147,0.001223,0.0,0.001071,0.0026,0.0013,0.001988,0.001912,0.000765,7.6e-05,0.001529,0.002676,0.000459,0.0,0.001071,0.000535,0.001682,0.0,0.000382,0.0,0.000688,0.0,0.000841,0.001376,0.002065,0.000841,0.001529,0.0,0.000765,0.001071,0.000994,0.000229,0.000153,0.001376,7.6e-05,0.000688,0.0,0.001453,0.000994,0.000688,0.001682,0.0,0.0,0.0013,0.000612,0.000459,0.000612,0.000688,0.002523,0.000306,0.000459,7.6e-05,0.001376,0.000688,0.000688,0.001606,0.000612,0.0013,0.0,7.6e-05,0.0,0.000765,0.001071,0.001759,0.000841,0.0,0.000841,0.000459,0.0,0.000688,0.0,0.000153,0.000612,0.000382,0.000382,0.000459,0.000459,0.000459,0.000841,0.000229,7.6e-05,0.0,0.000229,0.001453,0.000306,0.000688,0.000535,0.000765,0.000153,0.000841,0.0013,0.0,0.000994,0.001147,0.000382,0.000306,7.6e-05,0.000459,0.000382,0.0,0.000535,0.000229,0.000153,0.000153,0.000459,0.000459,0.000153,7.6e-05,0.000918,0.0,0.000535,7.6e-05,0.000459,0.0,0.0,0.000535,0.0,0.0,0.0,0.000153,0.000994,0.000153,0.000765,0.000459,0.000153,0.001071,7.6e-05,0.000306,7.6e-05,0.0013,0.000841,0.000688,0.000612,0.000382,0.000459,0.0013,0.0,succ,
火影之穿越血继境界,0.979253112033195,1.68879668049792,0.0497925311203319,1.74688796680497,1.15767634854771,0.0539419087136929,2.79253112033195,0.0331950207468879,0.182572614107883,0.12863070539419,0.784232365145228,0.0580912863070539,2.55601659751037,0.298755186721991,482.0,834.0,1.7302904564315353,1.0,火影之穿越血继境界,0.07833,0.01315,0.032018,0.020583,0.018296,0.006861,0.015437,0.037164,0.013722,0.001144,0.00972,0.008576,0.006289,0.003431,0.0,0.008005,0.036592,0.002859,0.004574,0.024585,0.027444,0.003431,0.006861,0.001715,0.004574,0.028588,0.000572,0.001144,0.002287,0.001144,0.0,0.005146,0.000572,0.004002,0.002287,0.006861,0.001715,0.005146,0.004002,0.004574,0.001144,0.0,0.005146,0.000572,0.0,0.001715,0.001715,0.001144,0.0,0.000572,0.004574,0.001144,0.001715,0.0,0.0,0.000572,0.001144,0.000572,0.000572,0.0,0.005718,0.001144,0.0,0.000572,0.004002,0.0,0.000572,0.000572,0.006861,0.00972,0.001144,0.0,0.001144,0.002859,0.002287,0.004574,0.0,0.001144,0.001144,0.000572,0.0,0.004574,0.0,0.002287,0.0,0.001715,0.0,0.001144,0.001715,0.000572,0.0,0.001144,0.001144,0.0,0.000572,0.000572,0.001144,0.0,0.0,0.0,0.002287,0.0,0.001144,0.000572,0.000572,0.0,0.001144,0.0,0.001715,0.0,0.001715,0.0,0.004574,0.0,0.000572,0.002287,0.004002,0.000572,0.0,0.001144,0.0,0.0,0.001144,0.0,0.005146,0.000572,0.002859,0.001715,0.0,0.0,0.0,0.0,0.006861,0.0,0.0,0.008576,0.000572,0.0,0.0,0.0,0.0,0.000572,0.000572,0.001715,0.0,0.0,0.001715,0.001715,0.000572,0.001144,0.0,0.002287,0.002287,0.000572,0.0,0.002287,0.0,0.000572,0.001144,0.002287,0.0,0.002287,0.0,0.0,0.000572,0.0,0.0,0.000572,0.000572,0.000572,0.0,0.004002,0.0,0.006289,0.0,0.002859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001144,0.0,0.000572,0.001715,0.0,0.000572,0.0,0.0,0.001715,0.000572,0.000572,0.000572,0.0,0.0,0.0,0.0,0.0,unsucc,
火影之大神神,1.84180790960451,4.71374764595103,0.105461393596986,4.19020715630885,2.25988700564971,0.124293785310734,4.24105461393597,0.0527306967984934,0.323917137476459,0.602636534839924,2.33709981167608,0.216572504708097,3.60451977401129,0.924670433145009,1062.0,3290.0,3.097928436911488,1.0,火影之大神神,0.09276,0.030061,0.023705,0.019497,0.014172,0.014172,0.01546,0.008245,0.008245,0.006184,0.014515,0.006098,0.008761,0.007472,0.011681,0.008159,0.006871,0.003693,0.005239,0.008159,0.004638,0.00627,0.005755,0.007215,0.002319,0.00919,0.001117,0.002748,0.003006,0.001546,0.001374,0.00335,0.000945,0.001975,0.00189,0.003779,0.002577,0.00584,0.001546,0.002491,0.005067,0.0,0.003178,0.005411,8.6e-05,0.0,0.001288,0.002834,0.0,0.002663,0.002577,0.001804,0.002491,0.000945,0.002577,0.000859,0.000344,0.001374,0.001632,0.0,0.000945,0.000859,0.001202,0.001718,0.002061,0.0,0.001718,0.000429,0.000945,0.001374,0.001975,0.001546,8.6e-05,0.001718,0.000687,0.004037,0.0,0.000945,0.000773,0.002147,0.000344,0.002663,0.0,0.00438,0.0,0.001031,0.000773,0.002147,0.000601,0.000515,0.0,0.000773,0.001374,0.000601,8.6e-05,0.000258,0.002147,0.0,0.000601,0.002061,0.001546,0.002491,0.000515,8.6e-05,0.0,0.0,0.000859,0.000515,0.002233,0.000515,0.001288,0.000429,0.002405,0.000515,8.6e-05,0.001804,8.6e-05,0.001117,0.000344,0.001202,0.0,0.0,8.6e-05,0.0,0.002748,0.000515,0.001632,0.000344,0.0,0.000344,0.000429,0.0,0.000344,8.6e-05,0.001202,0.000859,0.001975,0.000859,0.001374,0.000515,0.000859,0.001804,8.6e-05,0.0,0.0,0.000172,0.001202,0.000515,0.000687,0.000773,0.000429,0.000172,0.000515,0.000429,0.0,0.000687,8.6e-05,0.000515,8.6e-05,0.000429,0.000429,0.000945,0.0,0.0,0.000859,0.000429,0.000344,8.6e-05,0.000172,0.001117,0.000687,8.6e-05,0.0,0.001288,0.0,0.000773,8.6e-05,0.0,0.000172,0.0,0.0,0.0,0.003521,0.001117,0.001117,0.002405,0.000258,8.6e-05,0.000945,0.000687,0.000344,0.000344,0.001374,0.000258,0.000945,0.000258,0.000601,0.000429,0.0,0.0,unsucc,
火影之副本系统,2.27272727272727,7.3090909090909,1.375,6.53636363636363,3.99318181818181,0.313636363636363,6.225,0.0613636363636363,0.488636363636363,0.927272727272727,3.36818181818181,0.179545454545454,5.30681818181818,1.35681818181818,440.0,1891.0,4.297727272727273,0.0,火影之副本系统,0.092598,0.025319,0.031846,0.024172,0.024243,0.013915,0.018577,0.011189,0.009037,0.00373,0.009468,0.005953,0.008105,0.00832,0.004088,0.007244,0.001793,0.005451,0.004877,0.008822,0.005236,0.005164,0.003945,0.007244,0.004232,0.002439,0.000861,0.005164,0.00251,0.002008,0.003012,0.006168,0.001578,0.002439,0.000574,0.004088,0.0,0.003658,0.001004,0.000717,0.002869,7.2e-05,0.002582,0.004447,0.0,0.001291,0.001721,0.001076,0.0,0.000215,0.002223,0.000861,0.005164,0.000717,0.001578,0.001435,0.000143,0.002367,0.001435,0.0,0.004447,0.000646,0.002008,0.001004,0.00251,0.00043,0.001219,0.000861,0.000717,0.001148,0.000143,0.001793,0.000287,0.000717,0.001076,0.001793,0.0,0.000932,0.001076,0.001793,0.0,0.00043,0.0,0.002223,0.0,0.001578,0.001291,0.001076,0.000574,0.000359,0.0,0.001076,0.001291,0.000359,0.003586,0.001219,0.002654,0.005882,0.000359,0.0,0.002008,0.001004,0.0,7.2e-05,0.0,0.0,0.00043,0.000287,0.001291,0.000143,0.000789,0.000789,0.001435,0.001793,7.2e-05,0.002797,0.001363,0.000502,0.000861,0.001219,0.0,0.0,7.2e-05,0.0,0.000502,0.000789,0.002941,0.000574,0.0,0.001004,7.2e-05,0.0,0.000574,0.0,0.001506,0.001363,0.000646,0.000646,0.00043,0.000574,0.001004,0.00165,0.000215,0.000143,0.0,0.00043,0.001363,0.000932,0.000717,0.001076,0.002152,0.000215,0.000359,0.000287,0.0,0.000502,0.000861,0.000646,0.000359,0.000646,0.000287,0.001219,0.0,0.0,0.000359,0.000215,0.000646,0.001004,0.000717,0.00043,0.000287,0.000359,0.0,0.000861,7.2e-05,0.00043,7.2e-05,0.0,0.000359,0.0,7.2e-05,0.0,0.000143,0.001004,0.001363,0.002223,0.000287,0.000215,0.000789,7.2e-05,0.001219,0.000502,0.000215,0.001004,0.001076,7.2e-05,0.000717,7.2e-05,0.000143,0.0,succ,
