小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,CD一,AS了,VC是,PN他,PU“,PU”,AD不,PU！,AD就,PN你,AD也,M个,DT这,P在,PU？,PN自己,PN我,VE有,NN人,SP了,AD都,AS着,VV能,VV要,PU：,AD还,NN剑,VV说,VV修,VV会,PN这,VV看,CD两,DT那,DEV的,PU…,LC里,AD却,VV让,AD但,VV到,AD又,VV知道,VV去,SP的,JJ小,VV来,AD再,NR杨越,LC上,VV想,AD没,AD已经,VE没有,CD三,PN他们,CD几,DEV地,M次,NR刘信,DT这个,BA把,NN时候,M名,AD很,AD一,AD便,AD只,AD那,LC中,DT什么,NT现在,M年,SB被,AD才,NN剑如蛟,P从,JJ老,VV可,NR秦,PN她,NN家,P跟,P对,DER得,JJ大,M种,AD不过,SP啊,CC和,AD只是,CS虽然,AD已,VV出来,NR武,AD而,VV可以,BA将,DEG之,VA好,PU、,M层,AS过,AD连,NR凌仙,LB被,AD这么,VV说道,AD就是,M天,NN精神,SP吧,NR赵,NN手,VV出,VV起来,LC后,PN什么,NN事情,AD怎么,P比,VV得,AD更,AD最,VV想到,AD如,NN力,LC之后,AD太,VV发现,AD正,VV道,VV给,AD没有,SP呢,PN我们,AD还是,PN那,CD四,VV见,NN钱,NN家族,PU*,NN乞丐,NR剑如蛟,NN老头,NN少年,NN心里,AD十分,NN事,NR李昊,PN对方,CD十,SP吗,NN新兵,NN时间,AD一下,NR德,MSP所,VE没,NR崔破,VV看到,VV敢,P因为,M股,VV跑,VV走,DT这些,OD第一,AD自然,PN谁,AD竟然,NR王强,NN精兵,NN脸上,PN你们,NN傻子,AD那么,M声,VA大,AD如此,NN儿子,VV能够,PN这里,M条,VV笑,NN眼,VV做,M岁,NN魔法师,NN刺客,NN官兵,AD有些,VV觉得,DT每,DT那些,class,
三国之袁家我做主,1.1030534351145,5.86386768447837,0.679389312977099,5.27608142493638,2.16412213740458,0.142493638676844,5.5737913486005,0.0127226463104325,0.390585241730279,1.18956743002544,2.29643765903307,0.221374045801526,4.96564885496183,1.18447837150127,786.0,3183.0,4.049618320610687,0.0,三国之袁家我做主,0.109321,0.028008,0.019425,0.016664,0.015409,0.012448,0.01571,0.009737,0.01044,0.010139,0.009236,0.00768,0.005521,0.003062,0.003363,0.007178,0.003413,0.004568,0.004015,5e-05,0.002811,0.006274,0.003664,0.003263,0.002058,0.003162,0.004015,0.001958,0.004015,0.001456,0.001807,0.001004,0.0,0.002861,0.002459,0.001405,0.002459,0.000954,0.001556,0.000703,0.000151,0.000903,0.001656,0.006575,0.001807,0.002259,0.000151,0.001556,0.001405,0.000301,0.001305,0.000803,0.0,0.001757,0.001004,0.000954,0.000502,0.000753,0.002459,0.001456,0.001757,0.0001,0.001857,0.0,0.001707,0.000452,5e-05,0.0,0.001456,0.001054,0.000502,0.002158,0.000402,0.00256,0.000452,0.001255,0.000452,0.001405,0.000803,0.001807,0.001305,0.0,0.000251,0.0,0.000251,0.0001,0.000201,0.001004,0.000151,0.000853,0.001054,0.0001,0.000602,0.002911,0.000653,5e-05,0.000502,0.000201,0.0,0.001104,0.000251,0.001205,0.001907,0.000653,0.005923,0.0001,0.000502,0.000602,0.0,0.001104,0.000653,0.000402,0.000402,0.000452,0.000151,0.000301,0.0,0.000301,0.000502,0.000251,0.001154,0.000351,5e-05,5e-05,0.000502,0.000402,0.000803,0.001004,0.000201,5e-05,0.0,0.000502,0.000402,5e-05,0.000602,0.000803,0.000301,0.000954,0.000251,0.000703,0.000402,0.000301,0.000803,0.000552,0.000201,5e-05,0.0,0.0,0.0,0.0,0.000351,0.0001,5e-05,0.000201,0.0,0.0,0.000151,0.000602,0.0,5e-05,0.000151,0.0,5e-05,0.000753,0.0,0.000853,0.000351,5e-05,0.0001,0.000351,0.000502,0.000251,0.000351,0.0001,0.000201,0.000251,0.0,5e-05,0.000201,0.000301,0.0,0.000151,0.002409,0.000602,5e-05,5e-05,5e-05,0.000201,0.0001,0.000301,0.000301,5e-05,5e-05,0.000602,0.0,0.0,0.000251,5e-05,0.000703,0.000954,succ,
三国之袁氏枭雄,1.10550458715596,4.99082568807339,0.493883792048929,5.09633027522935,2.60091743119266,0.18960244648318,4.21712538226299,0.0091743119266055,0.46788990825688,0.535168195718654,2.11162079510703,0.143730886850152,3.56269113149847,0.949541284403669,654.0,2015.0,3.081039755351682,0.0,三国之袁氏枭雄,0.090987,0.040114,0.02964,0.024011,0.011543,0.022301,0.009263,0.005843,0.010759,0.010901,0.008051,0.003278,0.007268,0.004275,0.003919,0.004275,0.004275,0.006484,0.004133,0.000855,0.005059,0.003705,0.002565,0.004133,0.004916,0.008408,0.003206,0.003278,0.003919,0.002351,7.1e-05,0.001354,0.0,0.002636,0.001781,0.002779,0.001924,0.000499,0.004774,0.000143,0.00114,0.001924,0.002138,0.00114,0.001781,0.001425,0.00114,0.001283,0.002351,0.000926,0.000926,0.000998,0.0,0.003848,0.001069,0.00057,0.000143,7.1e-05,0.000855,0.001568,0.000855,0.0,0.000428,0.0,0.001496,0.003349,0.000855,0.000784,0.003135,0.000926,0.00057,0.000784,0.000285,0.001781,0.000926,0.000926,0.001283,0.002636,0.001211,7.1e-05,0.001496,7.1e-05,0.000641,0.0,0.007624,0.000143,0.000713,0.001425,0.001781,0.003848,0.000713,0.00057,0.000855,0.002351,0.000356,7.1e-05,0.000143,0.000356,0.0,0.00057,0.000641,0.000214,0.000214,0.001425,0.002066,0.0,0.000713,0.000143,0.0,0.000998,0.000214,0.001354,0.000428,0.00057,0.0,0.001781,0.0,0.00057,0.000356,0.000214,0.002708,0.000641,0.000214,0.00114,0.000143,0.000214,0.000713,0.000499,0.000285,7.1e-05,0.000143,0.000855,0.000713,7.1e-05,0.000285,0.000926,0.000926,0.00057,0.001425,0.00228,0.000428,0.000214,0.000428,0.000428,7.1e-05,0.000143,0.0,0.0,0.0,0.0,0.000143,0.000285,7.1e-05,0.000784,0.0,0.0,0.001568,0.000784,0.0,0.000713,0.000926,0.0,0.0,7.1e-05,0.0,0.001924,0.00057,0.000784,0.0,0.000214,0.000499,0.000713,0.000428,7.1e-05,7.1e-05,0.000143,0.000499,0.0,0.000285,0.000784,0.0,0.000285,0.000499,0.000285,7.1e-05,7.1e-05,0.000143,0.000428,0.000214,0.002209,0.00057,0.000499,0.000356,0.000356,0.0,7.1e-05,0.0,7.1e-05,0.000214,0.000499,succ,
三国之云台,1.96509863429438,6.5402124430956,0.810318664643399,6.70561456752655,2.99089529590288,0.367223065250379,5.43247344461305,0.0364188163884673,0.602427921092564,0.857359635811836,3.89984825493171,0.224582701062215,4.62215477996965,1.14567526555386,659.0,2672.0,4.054628224582701,0.0,三国之云台,0.099004,0.024983,0.027358,0.020647,0.012543,0.010788,0.017137,0.00702,0.008156,0.007898,0.011356,0.006814,0.006659,0.001394,0.010737,0.004852,0.004594,0.005626,0.001961,5.2e-05,0.004697,0.004749,0.005936,0.005678,0.00573,0.003252,0.003768,0.002271,0.001497,0.00511,0.0,0.001497,0.000103,0.003923,0.001032,0.001807,0.002426,0.004026,0.002891,0.000206,0.001342,0.009549,0.002168,0.00031,0.001032,0.001961,0.000929,0.002942,0.005626,0.001807,0.001394,0.001394,0.0,0.000878,0.002323,0.000774,0.000826,0.001187,0.000878,0.002529,0.002013,0.000155,0.000878,0.000258,0.003045,0.002013,0.000103,0.000103,0.002374,0.000929,0.001342,0.000619,0.000206,0.00222,0.002374,0.001394,0.0016,0.000568,0.000981,0.0,0.001239,0.000826,0.00129,0.0,0.001497,0.0016,0.000774,0.000723,0.000413,0.000878,0.001394,0.002736,0.001342,0.00191,0.000619,0.000929,0.000826,0.000361,0.0,0.00191,0.001032,0.000774,0.001703,0.002065,0.0016,0.0,0.001239,0.000361,0.0,0.000465,0.000413,0.000413,0.001394,0.000774,5.2e-05,0.000568,0.0,0.000568,0.000361,0.000361,0.002013,0.001549,0.000568,5.2e-05,0.000361,0.001342,0.000826,0.00031,0.000671,0.000258,0.000103,0.000258,0.000929,0.000155,0.001084,0.000826,0.000671,0.000619,0.000619,0.000568,0.001136,0.000981,0.000361,0.00129,0.000361,0.0016,0.000413,0.0,0.0,0.0,5.2e-05,0.000155,0.0,0.000568,5.2e-05,5.2e-05,0.000258,0.0,0.0,0.000103,0.000568,0.000206,0.001084,0.001445,0.0,0.000826,0.000413,5.2e-05,0.000206,0.000258,0.000258,0.001136,0.000258,0.000258,0.000361,5.2e-05,0.000413,0.0,5.2e-05,0.000206,0.0,0.000206,0.000568,0.000568,0.000258,0.000465,0.000413,0.000619,0.000155,0.000619,0.000206,0.001342,0.000413,0.0,0.0,0.0,0.000516,5.2e-05,0.000465,0.000878,succ,
三国之宅行天下,1.91683991683991,7.95841995841995,0.582120582120582,6.88981288981289,3.22037422037422,0.365904365904365,6.41580041580041,0.0291060291060291,0.681912681912682,1.19750519750519,3.58627858627858,0.359667359667359,5.42827442827442,1.58419958419958,481.0,2303.0,4.787941787941788,0.0,三国之宅行天下,0.105802,0.020923,0.02111,0.027981,0.018175,0.017675,0.013178,0.008057,0.007495,0.007432,0.011117,0.003872,0.006246,0.005496,0.005871,0.00737,0.004997,0.008244,0.005184,6.2e-05,0.004122,0.005059,0.003747,0.00356,0.00356,0.003373,0.002935,0.00356,0.005434,0.003935,6.2e-05,0.00331,0.0,0.002686,0.002248,0.002436,0.002686,0.001749,0.003935,0.005621,0.002373,0.002248,0.001749,0.001749,0.001499,0.001124,0.000375,0.001561,0.001187,0.003747,0.001499,0.002186,0.0,0.001874,0.001374,0.001312,0.000187,0.001374,0.001062,0.000125,0.002248,0.0,0.001561,0.0,0.002248,0.001374,0.000749,0.0,0.001499,0.001811,0.000187,0.000999,0.000375,0.001249,0.001124,0.001124,0.002311,0.001624,0.001686,6.2e-05,0.001499,0.000125,0.001874,0.0,0.00431,0.000625,0.001374,0.001561,0.000187,0.000874,0.000999,0.000687,0.001124,0.002436,0.000312,0.001749,0.000187,0.000312,0.0,0.000437,0.001124,0.000749,6.2e-05,0.000999,0.002186,0.000125,0.000687,0.000874,0.0,0.000749,0.000874,6.2e-05,0.000874,0.000812,6.2e-05,0.001249,6.2e-05,0.000999,0.000312,0.000125,0.001936,0.000937,0.0005,0.001249,0.000437,0.000312,0.001187,0.000625,0.0005,0.0,0.0,0.000187,0.000749,0.000312,0.000312,0.000749,0.000749,0.000625,0.000437,6.2e-05,0.001187,0.000375,6.2e-05,0.000999,0.000749,0.000625,0.000125,0.0,0.0,0.0,0.000437,0.000187,0.000437,0.002124,0.001624,0.000125,0.00025,0.000437,0.0,0.000312,0.001249,0.0,0.000187,0.001374,0.0,0.000749,0.000562,0.000562,0.000312,0.000312,0.000687,0.000437,0.000375,0.000749,0.000937,6.2e-05,0.0,0.0,0.000874,0.00025,0.0,0.000375,0.000812,0.00025,6.2e-05,0.000375,0.002935,0.000375,0.0005,0.001312,0.000562,0.000999,0.001437,0.0,0.0,0.0,0.000125,6.2e-05,0.000625,0.001749,succ,
三国之召唤猛将,1.2445652173913,5.39402173913043,0.910326086956521,5.3641304347826,2.0516304347826,0.201086956521739,5.12092391304347,0.0122282608695652,0.476902173913043,0.898097826086956,2.51766304347826,0.33695652173913,4.41847826086956,0.754076086956521,736.0,2573.0,3.495923913043478,0.0,三国之召唤猛将,0.094813,0.028593,0.020587,0.018928,0.013553,0.015669,0.011952,0.002516,0.016469,0.016469,0.010465,0.005719,0.006805,0.00406,0.005433,0.009264,0.004117,0.006462,0.00812,0.005661,0.006748,0.004632,0.004975,0.003831,0.002516,0.001887,0.003717,0.003431,0.007034,0.001887,0.000114,0.002459,0.0,0.002802,0.002745,0.000915,0.001601,0.000114,0.002688,0.00549,0.001658,0.001716,0.002745,0.002459,0.001716,0.001658,0.000114,0.00183,0.000743,0.0004,0.00183,0.002001,0.0,0.001601,0.00143,0.000629,0.000286,0.000457,0.001887,0.001144,0.001544,5.7e-05,0.000343,0.000286,0.001773,0.003488,0.000801,0.001029,0.000686,0.000743,0.000686,0.001258,5.7e-05,0.001372,0.000743,0.002859,0.000515,0.001544,0.00143,0.000114,0.001887,0.000172,0.000858,0.0,0.000915,0.000172,5.7e-05,0.000743,0.000686,0.000972,0.000972,0.000572,0.000858,0.002059,0.000858,0.000172,0.000286,0.000629,0.0,0.000457,0.000858,0.000457,0.001029,0.001258,0.002859,0.000114,0.000457,0.000343,0.0,0.000743,0.0004,0.000572,0.000686,0.000343,0.000114,0.001144,0.0,0.000572,0.000629,0.000457,0.000572,0.000686,0.000172,5.7e-05,0.000801,0.000801,0.000915,0.000572,0.000515,0.000114,0.000114,0.002173,0.000686,0.000172,0.000515,0.000629,0.000286,0.000572,0.001029,0.001258,0.000743,0.000229,0.000743,0.000572,0.0,0.000172,0.000686,0.0,0.0,0.0,0.000286,0.000457,0.000114,0.000172,5.7e-05,0.000172,0.000229,0.000686,0.0,0.000114,0.000457,0.0,0.000286,0.000457,0.0,0.000858,0.000572,0.000229,0.0,0.0004,0.000229,0.001487,0.0004,0.000286,0.000743,0.000457,0.000229,0.0,0.000286,0.001372,5.7e-05,5.7e-05,0.000858,0.000572,0.000114,5.7e-05,0.000629,0.000743,0.000343,0.000172,0.000172,0.001658,0.001315,0.0,5.7e-05,5.7e-05,0.000343,0.000114,0.000172,5.7e-05,succ,
三国之仲谋天下,2.83057851239669,9.62809917355372,0.524793388429752,9.63636363636363,4.89049586776859,0.452479338842975,6.70661157024793,0.0723140495867768,0.791322314049586,1.58884297520661,4.6797520661157,0.336776859504132,5.54752066115702,1.91322314049586,484.0,2287.0,4.725206611570248,0.0,三国之仲谋天下,0.075731,0.021432,0.032718,0.02361,0.015196,0.01871,0.015146,0.01282,0.007623,0.007573,0.009256,0.000742,0.010543,0.005989,0.008662,0.009256,0.003415,0.004158,0.001485,0.005742,0.007474,0.006088,0.005544,0.006088,0.005395,0.00396,0.002871,0.003168,0.006583,0.003118,0.000346,0.002871,0.001485,0.003415,0.001782,0.002376,0.001881,0.00094,0.003366,0.000297,0.001386,0.000346,0.002029,0.000148,0.001188,0.002029,9.9e-05,0.001683,0.002722,0.001534,0.00193,0.001138,0.0,0.002227,0.00198,0.00099,4.9e-05,0.000396,0.001237,0.002673,0.001831,0.000247,0.001039,0.0,0.002574,0.001138,0.001534,9.9e-05,0.002722,0.001188,0.001089,0.000792,0.000148,0.002425,0.001386,0.001732,0.001435,0.001138,0.00193,0.000346,0.000841,0.000148,0.000247,0.0,0.000247,0.002128,0.000346,0.001683,0.000693,0.001683,0.00193,0.001485,0.001633,0.00292,0.000693,0.000891,4.9e-05,0.001336,4.9e-05,0.000742,0.000247,0.001336,0.000198,0.001188,0.003465,0.0,0.000643,0.000247,0.0,0.00099,0.001188,0.002871,0.001485,0.000792,0.0,0.002376,0.0,0.000297,0.001336,0.000495,0.000495,0.000594,0.000396,0.001435,0.000643,4.9e-05,0.000841,0.001386,0.000693,9.9e-05,0.000445,0.001039,0.000693,4.9e-05,0.000544,0.000544,0.000891,0.00099,0.001336,0.000643,0.001138,0.000198,9.9e-05,0.002128,4.9e-05,0.000643,0.000544,0.0,0.0,9.9e-05,0.000198,0.000198,0.000891,0.000693,0.0,0.000198,0.000742,0.000742,0.0,0.000643,0.001138,0.0,0.000247,0.000396,0.0,0.001039,0.000445,4.9e-05,0.000396,0.000148,0.000396,0.000742,0.000544,0.000198,0.000742,0.000594,0.0,4.9e-05,0.000297,0.000544,0.0,0.000148,0.000247,0.000445,9.9e-05,9.9e-05,4.9e-05,0.000742,0.000544,0.000396,0.000396,0.000198,0.002227,0.000594,0.0,0.0,0.000346,0.000148,0.000643,0.000198,succ,
三国志乱,1.47021943573667,4.92633228840125,0.840125391849529,5.04388714733542,2.2398119122257,0.178683385579937,4.56269592476489,0.00940438871473354,0.315047021943573,0.932601880877743,2.2539184952978,0.184952978056426,4.07680250783699,0.946708463949843,638.0,2223.0,3.4843260188087775,0.0,三国志乱,0.103349,0.037293,0.019246,0.020726,0.0184,0.020303,0.014099,0.007684,0.011562,0.010927,0.010434,0.001269,0.009235,0.005499,0.005358,0.010504,0.006697,0.00564,0.004935,0.001128,0.010575,0.005146,0.00712,0.006979,0.005499,0.00282,0.003666,0.003102,0.006768,0.003031,0.0,0.003736,0.0,0.000846,0.004089,0.003736,0.0043,0.001128,0.002397,0.001692,0.002115,0.001057,0.003172,0.000352,0.002749,0.001551,0.000282,0.000916,0.001269,0.001339,0.001762,0.000916,0.0,0.001903,0.001833,0.001692,0.001128,0.000846,0.001692,0.000775,0.002326,0.000493,0.001974,0.0,0.002608,0.000775,0.001903,0.000282,0.002397,0.001551,0.000423,0.000987,0.000634,0.001269,0.001269,0.001269,0.000987,0.000352,0.000916,0.0,0.000705,0.000211,0.000634,0.000282,0.002256,0.000141,0.000493,0.00148,0.000987,0.000916,0.001903,0.001269,0.000634,0.003172,0.000423,0.000141,0.0,0.000352,0.0,0.000705,0.000493,0.001833,7e-05,0.000846,0.0,7e-05,0.001692,0.001198,0.0,0.000211,7e-05,0.000141,0.00141,0.001339,0.0,0.001057,0.0,0.000634,0.000352,0.000141,0.000141,0.000775,0.000916,0.001128,0.000916,0.000775,0.000705,0.000705,0.000493,0.0,0.0,0.001057,0.000705,7e-05,0.000423,0.000141,0.000987,0.001128,0.000352,0.001128,0.000564,0.000211,0.000775,0.000423,0.000775,0.000141,0.000423,0.0,0.0,0.0,7e-05,0.000352,0.0,0.001128,0.002044,0.000141,0.000141,0.000634,0.0,0.001339,0.000634,0.0,7e-05,0.000846,0.0,0.001339,0.000634,0.000352,7e-05,0.000282,0.000634,0.000493,0.000211,7e-05,0.000423,0.000282,0.000423,0.0,0.000211,0.000493,0.0,0.000282,0.000493,0.000493,0.000423,0.000141,0.000987,0.001198,7e-05,0.001551,0.000705,0.000705,0.000564,0.0,0.0,0.0,0.001269,7e-05,0.000141,0.000564,succ,
三千美娇娘,2.01987767584097,7.2354740061162,0.2782874617737,6.73700305810397,3.10703363914373,0.296636085626911,6.37461773700305,0.0168195718654434,0.516819571865443,1.07798165137614,3.80886850152905,0.304281345565749,5.54740061162079,1.15443425076452,654.0,2796.0,4.275229357798165,0.0,三千美娇娘,0.094003,0.019235,0.025379,0.015927,0.016541,0.021787,0.014273,0.008507,0.013942,0.013942,0.009925,0.007278,0.007515,0.004112,0.005766,0.006995,0.006569,0.006097,0.004632,0.004348,0.006664,0.005908,0.006664,0.004679,0.004395,0.002127,0.002458,0.002694,0.005813,0.003261,0.000473,0.001749,4.7e-05,0.001749,0.002127,0.002788,0.002505,0.002269,0.000803,0.012477,0.002174,0.002127,0.001985,0.000473,0.001371,0.002552,0.000236,0.002032,0.001465,0.000898,0.001465,0.001465,9.5e-05,0.002221,0.002079,0.001654,0.000378,0.000803,0.001607,0.001465,0.001796,0.000851,0.000662,0.0,0.000945,0.002741,0.001418,0.000142,0.001276,0.002363,0.00052,0.001276,0.000992,0.000992,0.002694,0.001323,0.001418,0.001749,0.001512,0.000473,0.001134,0.000284,0.001276,0.0,0.000189,0.000614,0.000189,0.001229,0.002599,0.001323,0.000898,0.00156,0.001607,0.000992,0.001276,4.7e-05,0.000378,0.000992,0.0,0.000756,0.00104,0.000142,0.000473,0.00104,0.001371,4.7e-05,0.001134,0.000662,0.0,0.000803,0.000567,0.000803,0.00104,0.000992,4.7e-05,0.001607,4.7e-05,0.001087,0.000992,0.000425,0.000284,0.000614,0.000331,0.001182,0.000614,0.001134,0.00052,0.001087,0.00104,4.7e-05,4.7e-05,0.000425,0.000284,0.000189,0.000803,0.000756,0.000378,0.000803,0.000662,0.000756,0.000567,0.001087,0.000425,0.000898,0.000662,0.000236,0.000284,0.0,0.0,4.7e-05,0.000378,9.5e-05,0.000236,0.000331,4.7e-05,0.000803,0.00052,0.000567,0.0,0.000284,0.000473,0.0,0.000425,0.000803,0.0,0.000945,0.000567,0.001087,9.5e-05,0.000236,0.000189,0.000945,4.7e-05,4.7e-05,0.000567,0.000284,0.000189,0.0,0.000189,0.000236,0.0,0.000284,0.001276,0.000378,4.7e-05,0.0,0.000284,0.000756,0.000662,0.000189,0.000331,0.000709,0.000142,9.5e-05,0.0,9.5e-05,0.000614,0.000662,0.000142,0.000378,succ,
上品寒士,2.24054054054054,8.34864864864864,1.65135135135135,9.49189189189189,3.19729729729729,0.394594594594594,8.63783783783783,0.0243243243243243,0.564864864864864,1.17567567567567,3.9027027027027,0.489189189189189,7.52972972972973,1.8,370.0,2266.0,6.124324324324324,0.0,上品寒士,0.109438,0.019183,0.020649,0.017185,0.011657,0.006728,0.018651,0.00353,0.011124,0.011124,0.008726,0.001332,0.005728,0.005129,0.005395,0.004862,0.004463,0.005995,0.00413,0.002598,0.006128,0.006861,0.004929,0.002331,0.002864,0.002398,0.002997,0.003397,0.007926,0.001732,0.000133,0.002864,0.0,0.003064,0.002065,0.002065,0.002331,0.001399,0.000799,0.000666,0.001132,0.001798,0.001532,0.003264,0.001332,0.001865,0.0002,0.001665,0.001599,0.001332,0.004263,0.000666,0.0,0.001132,0.001332,0.000933,0.000666,0.000533,0.002664,0.000999,0.000599,0.000933,0.000666,0.0,0.001399,0.001465,6.7e-05,0.000266,0.003397,0.000933,0.000999,0.001798,0.000733,0.001199,0.001332,0.001465,0.002065,0.000866,0.001665,0.000133,0.001132,6.7e-05,0.000599,0.0,0.005129,0.000466,0.0004,0.001998,0.001199,0.001199,0.001798,0.000799,0.001266,0.002731,0.001132,0.000599,0.000733,0.000133,0.0,0.001865,0.000599,0.000266,0.002465,0.000866,0.00826,0.0004,0.0004,0.0002,0.0,0.000266,0.0004,0.000733,0.000666,0.000133,6.7e-05,0.000866,0.0,0.000533,0.000533,0.000333,0.000733,0.000599,6.7e-05,0.000733,0.000666,0.000666,0.000866,0.001465,0.000466,0.000333,6.7e-05,0.000666,0.0004,0.000133,0.000533,0.002731,0.000266,0.0002,0.000533,0.000599,0.000466,0.000733,0.001066,0.000666,0.001798,0.000333,0.0,0.0,0.0,0.0002,0.001865,0.0002,0.0,0.001132,0.000133,0.000333,0.0004,0.000666,0.0,6.7e-05,0.000333,0.000133,0.000266,0.000533,0.0,0.000333,0.0002,0.0002,0.000133,0.0,0.000333,0.0002,0.000599,6.7e-05,0.000266,6.7e-05,0.000333,0.0,6.7e-05,0.000133,0.0,0.000333,0.0004,0.000466,0.0002,0.000466,6.7e-05,0.000266,6.7e-05,0.000733,0.000133,0.000933,0.001532,0.0,0.0,6.7e-05,0.0004,6.7e-05,0.000666,0.000133,succ,
神话三国之晨曦,1.27113970588235,4.16176470588235,0.428308823529411,4.21231617647058,1.91268382352941,0.145220588235294,4.39981617647058,0.0376838235294117,0.328125,0.690257352941176,1.95680147058823,0.166360294117647,3.8125,0.766544117647058,2176.0,6378.0,2.9310661764705883,1.0,神话三国之晨曦,0.088422,0.035378,0.027641,0.022234,0.016034,0.012818,0.016081,0.010394,0.009415,0.009322,0.009229,0.010814,0.006945,0.003496,0.006572,0.007318,0.006199,0.007924,0.003729,0.002144,0.005174,0.005081,0.005547,0.003962,0.004055,0.004288,0.003542,0.002004,0.00853,0.00261,0.00028,0.001725,0.000186,0.003263,0.004381,0.003403,0.001492,0.001492,0.001958,0.004195,0.000326,0.001072,0.001771,0.002797,0.002004,0.001352,0.00014,0.001072,0.001492,0.000979,0.001259,0.001352,0.0,0.001585,0.001725,0.000839,9.3e-05,0.000792,0.001864,0.001398,0.000746,0.000326,0.000932,4.7e-05,0.001678,0.000746,4.7e-05,0.00014,0.001911,0.001212,0.000886,0.001492,0.000466,0.002424,0.001305,0.002937,0.000746,0.001445,0.000699,0.00028,0.001538,0.000186,0.000699,0.0,0.001725,0.000792,0.000746,0.001259,0.00014,0.001352,0.001259,0.001818,0.001911,0.001864,0.00042,0.000979,9.3e-05,0.000559,4.7e-05,0.00247,0.000699,0.001165,0.001119,0.000886,0.000559,0.000792,0.000792,0.00028,0.0,0.001072,0.000653,0.000233,0.001025,0.00028,0.000792,0.000932,0.0,0.00028,0.000699,0.000186,0.000839,0.000932,0.00028,0.001025,0.000653,0.00014,0.000606,0.001165,0.000373,4.7e-05,0.000653,0.000326,0.000373,9.3e-05,0.000186,9.3e-05,0.000839,0.000839,0.001911,0.000513,0.000792,0.000559,0.000886,0.000233,0.000932,4.7e-05,0.0,0.0,0.0,4.7e-05,9.3e-05,0.00014,0.000373,0.000513,0.0,0.000326,0.000606,0.001165,0.0,4.7e-05,0.000606,0.0,0.00028,0.000792,0.0,0.000559,0.000233,0.001352,0.000653,0.00014,0.000233,0.000699,0.000886,4.7e-05,0.000886,4.7e-05,0.0,0.0,4.7e-05,0.000466,4.7e-05,0.00042,0.000699,0.000326,4.7e-05,0.000233,0.00028,0.000746,0.000233,0.000186,0.000233,0.000746,0.0,4.7e-05,0.0,0.0,0.000559,0.000233,0.000699,0.000466,unsucc,
十年文明,2.15284552845528,4.61626016260162,0.240650406504065,4.17560975609756,2.14959349593495,0.138211382113821,4.48292682926829,0.0178861788617886,0.36910569105691,0.557723577235772,1.96747967479674,0.120325203252032,3.81951219512195,0.736585365853658,1230.0,3352.0,2.7252032520325202,1.0,十年文明,0.067076,0.048189,0.022229,0.018187,0.014379,0.019664,0.015778,0.017566,0.025804,0.025804,0.009871,0.0,0.006451,0.01057,0.004508,0.007306,0.004819,0.006062,0.000311,0.002332,0.028447,0.004042,0.005907,0.005596,0.004741,0.004275,0.00171,0.002099,0.014379,0.004197,0.0,0.021374,7.8e-05,0.001554,0.00171,0.003575,0.001632,0.000622,0.001166,0.0,0.001477,0.0,0.001321,7.8e-05,0.001865,0.001166,0.002798,0.00272,0.002176,0.0007,0.002021,0.002021,7.8e-05,0.002409,0.001321,0.000855,7.8e-05,0.000233,0.000466,0.001321,0.000855,0.004042,0.00101,0.0,0.000777,0.002876,0.001865,0.000777,0.004197,0.000777,0.000466,0.000933,0.000544,0.000233,0.002099,0.000466,0.000622,0.001477,0.000855,0.0,0.002643,0.003031,0.000389,0.0,0.000855,0.001399,0.001399,0.001632,0.001166,0.001166,0.000544,0.009871,0.002876,0.002565,0.0007,0.000466,7.8e-05,0.000311,0.0,0.000466,0.000389,0.000622,7.8e-05,0.001321,0.000622,0.0,0.001554,0.000466,0.0,0.000466,0.001321,0.021374,0.0007,0.000155,0.0,0.002099,0.0,0.000389,0.000311,0.000311,0.0007,0.001865,0.000544,0.001477,0.000389,0.000155,0.000544,0.000466,7.8e-05,0.0,0.0,0.000777,0.0007,7.8e-05,0.000622,0.0,0.001244,0.000855,0.00171,0.008006,0.000544,0.000233,0.000311,0.000389,0.000544,0.001399,0.000466,0.0,0.0,7.8e-05,0.0,7.8e-05,0.0,0.000777,0.0,0.0,7.8e-05,0.001321,0.0,0.0007,0.000777,0.0,0.000155,0.000233,0.0,0.000855,0.000311,0.001088,0.0,0.0,0.000544,0.000389,0.000389,7.8e-05,0.000544,0.0,0.0,0.0,0.000233,0.003109,0.0,0.000155,7.8e-05,0.000777,7.8e-05,0.000777,7.8e-05,0.000544,0.000777,0.000466,0.000233,0.000933,0.000544,0.0,0.0,0.0,0.000544,7.8e-05,0.000155,0.000233,unsucc,
